user,in_degree,out_degree,betweenness,pagerank
@orenjeruks,0.00037807183364839316,0.0,0.0,0.0004733224280110628
@ninisgummysmile8805,0.0007561436672967863,0.0,0.0,0.0004723996480937587
@blackpinkisbae8053,0.0007561436672967863,0.0001260239445494644,9.53042182123502e-08,0.0004723996480937587
@Btsrmygirl,0.0007561436672967863,0.0,0.0,0.0004723996480937587
@SurbhiSharma-bd2pu,0.0007561436672967863,0.0,0.0,0.0004723996480937587
@thehamtori3115,0.0007561436672967863,0.0,0.0,0.0004723996480937587
@vanilla7544,0.00037807183364839316,0.0,0.0,0.0004687582739480428
@wemeetagainpeople1869,0.0002520478890989288,0.0,0.0,0.000463818386781881
@hmward-fd4le,0.000630119722747322,0.0,0.0,0.0004632713399677187
@theju3809,0.000630119722747322,0.0,0.0,0.0004632713399677187
@banbandol3064,0.000630119722747322,0.0,0.0,0.00045870718590469874
@yeonjeons7485,0.0001260239445494644,0.0,0.0,0.00045506581175898284
@btbtbts8461,0.0008821676118462507,0.0,0.0,0.00045267653307869225
@tarissashonda2538,0.000630119722747322,0.0,0.0,0.0004445676098995717
@l9015,0.0007561436672967863,0.0001260239445494644,9.53042182123502e-08,0.00043952778973531463
@jjk1874,0.0007561436672967863,0.0001260239445494644,9.53042182123502e-08,0.00043952778973531463
@mrpiggy4031,0.0007561436672967863,0.0,0.0,0.00043952778973531463
@royalvaj7350,0.0002520478890989288,0.0,0.0,0.0004358864155895988
@cloudymoons4,0.0001260239445494644,0.0,0.0,0.0004267581074635588
@alda1704.,0.0007561436672967863,0.0,0.0,0.00041604789090785466
@MINIMIOON,0.0005040957781978576,0.0,0.0,0.0004071173213355227
@EchoSiera,0.000630119722747322,0.0,0.0,0.00040665593137687066
@yie3484,0.000630119722747322,0.0,0.0,0.00040665593137687066
@aAArXxAz0003,0.000630119722747322,0.0,0.0,0.00040665593137687066
@jijiela2300,0.000630119722747322,0.0,0.0,0.00040665593137687066
@tugbaturkmen992,0.000630119722747322,0.0,0.0,0.00040665593137687066
@giannavelezmoreira1582,0.000630119722747322,0.0,0.0,0.00040665593137687066
@sugayoongi4962,0.000630119722747322,0.0,0.0,0.00040665593137687066
@glennm7492,0.000630119722747322,0.0,0.0,0.00040665593137687066
@springbhutia9131,0.000630119722747322,0.0,0.0,0.00040665593137687066
@straberrymuffintiramisu,0.000630119722747322,0.0,0.0,0.00040665593137687066
@jiminbarks13,0.000630119722747322,0.0,0.0,0.00040665593137687066
@rapmonsdimple7596,0.000630119722747322,0.0,0.0,0.00040665593137687066
@shiwtb,0.000630119722747322,0.0,0.0,0.00040665593137687066
@milkyjamss_,0.000630119722747322,0.0,0.0,0.00040665593137687066
@wintermelon8305,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Jin.Pink.Slipper,0.000630119722747322,0.0,0.0,0.00040665593137687066
@maritescasenillo7343,0.000630119722747322,0.0,0.0,0.00040665593137687066
@yoloyolo8728,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Pepsi-01i,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Trang-md4dp,0.000630119722747322,0.0,0.0,0.00040665593137687066
@yooklovessami8552,0.000630119722747322,0.0,0.0,0.00040665593137687066
@AshleySmith-bo7kp,0.000630119722747322,0.0,0.0,0.00040665593137687066
@rosebud1644,0.000630119722747322,0.0,0.0,0.00040665593137687066
@deimanteganyte1904,0.000630119722747322,0.0,0.0,0.00040665593137687066
@bernadinebpgerard7243,0.000630119722747322,0.0,0.0,0.00040665593137687066
@박눋욀,0.000630119722747322,0.0,0.0,0.00040665593137687066
@InelIzel,0.000630119722747322,0.0,0.0,0.00040665593137687066
@daisy9812,0.000630119722747322,0.0001260239445494644,7.942018184362516e-08,0.00040665593137687066
@mmaantj,0.000630119722747322,0.0,0.0,0.00040665593137687066
@jkurniawan71,0.000630119722747322,0.0,0.0,0.00040665593137687066
@97.rosieysl,0.000630119722747322,0.0,0.0,0.00040665593137687066
@ruby5289,0.000630119722747322,0.0,0.0,0.00040665593137687066
@blinkkpoper4273,0.000630119722747322,0.0,0.0,0.00040665593137687066
@cafwcitou.u4986,0.000630119722747322,0.0,0.0,0.00040665593137687066
@aaliyah6490,0.000630119722747322,0.0,0.0,0.00040665593137687066
@BArmy-tx3jm,0.000630119722747322,0.0,0.0,0.00040665593137687066
@naizwan,0.000630119722747322,0.0,0.0,0.00040665593137687066
@amielgabriel2111,0.000630119722747322,0.0,0.0,0.00040665593137687066
@gifhdib,0.000630119722747322,0.0,0.0,0.00040665593137687066
@raissasilva103,0.000630119722747322,0.0,0.0,0.00040665593137687066
@irenazakharova9942,0.000630119722747322,0.0,0.0,0.00040665593137687066
@2I.E.M,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Thebestlilies.,0.000630119722747322,0.0,0.0,0.00040665593137687066
@armyblinksaresuperior1102,0.000630119722747322,0.0,0.0,0.00040665593137687066
@ulal.7147,0.000630119722747322,0.0,0.0,0.00040665593137687066
@shemarquematthewsirachisra9753,0.000630119722747322,0.0,0.0,0.00040665593137687066
@kaciajayde9405,0.000630119722747322,0.0,0.0,0.00040665593137687066
@putriaulya7179,0.000630119722747322,0.0,0.0,0.00040665593137687066
@alicegles1552,0.000630119722747322,0.0,0.0,0.00040665593137687066
@shoockedyoostrich4014,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Xx_y0ur_d4d_xX,0.000630119722747322,0.0,0.0,0.00040665593137687066
@tigerlilytk,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Fimby14,0.000630119722747322,0.0,0.0,0.00040665593137687066
@KH-zc2hy,0.000630119722747322,0.0,0.0,0.00040665593137687066
@maxinnevermosa6808,0.000630119722747322,0.0,0.0,0.00040665593137687066
@justmari9879,0.000630119722747322,0.0,0.0,0.00040665593137687066
@bambi3932,0.000630119722747322,0.0,0.0,0.00040665593137687066
@JJKK-pd4vz,0.000630119722747322,0.0,0.0,0.00040665593137687066
@minyoongi-bt6lq,0.000630119722747322,0.0,0.0,0.00040665593137687066
@stanikon,0.000630119722747322,0.0,0.0,0.00040665593137687066
@libardoisaza,0.000630119722747322,0.0,0.0,0.00040665593137687066
@kimmarijiminvazquez3233,0.000630119722747322,0.0,0.0,0.00040665593137687066
@mmeryemm777,0.000630119722747322,0.0,0.0,0.00040665593137687066
@kalyanipatil5594,0.000630119722747322,0.0,0.0,0.00040665593137687066
@kristinegailrodeo7466,0.000630119722747322,0.0,0.0,0.00040665593137687066
@johannezjamez,0.000630119722747322,0.0001260239445494644,1.5884036368725032e-07,0.00040665593137687066
@elviazhuang5024,0.000630119722747322,0.0,0.0,0.00040665593137687066
@carolynecaceres6705,0.000630119722747322,0.0,0.0,0.00040665593137687066
@beli1627,0.000630119722747322,0.0,0.0,0.00040665593137687066
@strongpowerthankyou2935,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Daphaag,0.000630119722747322,0.0,0.0,0.00040665593137687066
@hiii1-t5n,0.000630119722747322,0.0,0.0,0.00040665593137687066
@gildda2502,0.000630119722747322,0.0,0.0,0.00040665593137687066
@fgfgh5707,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Jimmy0715,0.000630119722747322,0.0,0.0,0.00040665593137687066
@yashibasanil123,0.000630119722747322,0.0,0.0,0.00040665593137687066
@TiffaniCoston,0.000630119722747322,0.0,0.0,0.00040665593137687066
@mariel7453,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Delfinovillanuevaa,0.000630119722747322,0.0,0.0,0.00040665593137687066
@prizamp2390,0.000630119722747322,0.0,0.0,0.00040665593137687066
@lvleekw98,0.000630119722747322,0.0,0.0,0.00040665593137687066
@irissinclair6751,0.000630119722747322,0.0,0.0,0.00040665593137687066
@imjisooimokay9695,0.000630119722747322,0.0,0.0,0.00040665593137687066
@JellyBaby-qs5rn,0.000630119722747322,0.0,0.0,0.00040665593137687066
@kimchieunbtstxt7241,0.000630119722747322,0.0,0.0,0.00040665593137687066
@blabre,0.000630119722747322,0.0,0.0,0.00040665593137687066
@lakshitasharma5884,0.000630119722747322,0.0,0.0,0.00040665593137687066
@krl001,0.000630119722747322,0.0,0.0,0.00040665593137687066
@lylad7084,0.000630119722747322,0.0,0.0,0.00040665593137687066
@_irya-chan_1513,0.000630119722747322,0.0,0.0,0.00040665593137687066
@Np8sD0JX0xcZ7,0.000630119722747322,0.0,0.0,0.00040665593137687066
@ruthcardona9269,0.000630119722747322,0.0,0.0,0.00040665593137687066
@ehsansabir,0.000630119722747322,0.0,0.0,0.0004054421399949653
@natqnz,0.0005040957781978576,0.0,0.0,0.00039752762325083067
@みな-g4y,0.00037807183364839316,0.0,0.0,0.0003883993151247906
@hann_oh776,0.000630119722747322,0.0,0.0,0.0003847413591379079
@byuul6454,0.000630119722747322,0.0,0.0,0.0003842882600998393
@sallyenki4440,0.0002520478890989288,0.0001260239445494644,7.942018184362516e-08,0.0003792710069987507
@v.5513,0.0005040957781978576,0.0,0.0,0.00037882389318268366
@forlisa9120,0.000630119722747322,0.0,0.0,0.0003737840730184266
@KM-gb2sc,0.000630119722747322,0.0,0.0,0.0003737840730184266
@DanisbelMuro,0.000630119722747322,0.0001260239445494644,7.942018184362516e-08,0.0003737840730184266
@WJSN_officiaI,0.000630119722747322,0.0,0.0,0.0003737840730184266
@btsornothing6193,0.000630119722747322,0.0,0.0,0.0003737840730184266
@rahima9547,0.000630119722747322,0.0,0.0,0.0003737840730184266
@factsonly2013,0.000630119722747322,0.0,0.0,0.0003737840730184266
@bidyamaharana4096,0.000630119722747322,0.0,0.0,0.0003737840730184266
@Liam-n5j,0.000630119722747322,0.0,0.0,0.0003737840730184266
@jenniejungkook7367,0.000630119722747322,0.0,0.0,0.0003737840730184266
@0ZC4R,0.000630119722747322,0.0,0.0,0.0003737840730184266
@hayatofficial7526,0.000630119722747322,0.0,0.0,0.0003737840730184266
@thatxx7327,0.000630119722747322,0.0001260239445494644,7.942018184362516e-08,0.0003737840730184266
@SinClairexx,0.000630119722747322,0.0,0.0,0.0003737840730184266
@han7685,0.000630119722747322,0.0,0.0,0.0003737840730184266
@daegalseomma2097,0.000630119722747322,0.0,0.0,0.0003737840730184266
@daesangforjinsugahopimonij9922,0.000630119722747322,0.0,0.0,0.0003737840730184266
@rosepremacist5016,0.000630119722747322,0.0,0.0,0.0003737840730184266
@thatonebuttononkookiesshir8934,0.000630119722747322,0.0,0.0,0.0003737840730184266
@jeffghost7490,0.000630119722747322,0.0,0.0,0.0003737840730184266
@mettalie4592,0.000630119722747322,0.0,0.0,0.0003737840730184266
@limariooppa6169,0.000630119722747322,0.0,0.0,0.0003737840730184266
@TheMissprincessxo,0.000630119722747322,0.0,0.0,0.0003737840730184266
@JuliAnna-ry6wm,0.000630119722747322,0.0,0.0,0.0003737840730184266
@parkgimmy4225,0.000630119722747322,0.0,0.0,0.0003737840730184266
@thinksomniac,0.000630119722747322,0.0,0.0,0.00036282678689894527
@alwaysasone1546,0.000630119722747322,0.0,0.0,0.00035734814383920455
@niniimnida9016,0.000630119722747322,0.0,0.0,0.00035734814383920455
@babyjinho8966,0.000630119722747322,0.0,0.0,0.00035734814383920455
@renjeol,0.00037807183364839316,0.0,0.0,0.00035552745676634666
@Stephsksjs,0.000630119722747322,0.0,0.0,0.0003540609580033602
@bibleartpreneurbyleoni3980,0.0007561436672967863,0.0,0.0,0.00035186950077946395
@lesleythomas1133,0.000630119722747322,0.0,0.0,0.0003474865863316714
@palo_army_bts6148,0.00037807183364839316,0.0,0.0,0.0003460915553345386
@budilesmana5203,0.00037807183364839316,0.0,0.0,0.00034475306844620947
@lalisaloveme4585,0.000630119722747322,0.0,0.0,0.00034456464336647636
@131_ID,0.00037807183364839316,0.0,0.0,0.00034137360461863463
@stalkher3211,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@iasminjm,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@noyer6373,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@jubnfim,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@gracelledeguzman,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@blessyferrerbtsislifeu112,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@leo-sb2fn,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@soulie2865,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@hinkyt25,0.000630119722747322,0.0,0.0,0.00034091221465998257
@wingxzz,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kitziam2541,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@JamesSamSo,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@aliehslawliet952,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@rafaelamasol4966,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@binibingangel187,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@liatui791,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@quynhngan4052,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@leesarang3464,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@anushreelad304,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@tadguerrero7851,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@KANA-me3up,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@iambouchra1696,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@LL-ql8qf,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@YuvrajGamit10,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@zu.ki_,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@vaishnavig7777,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@dreamingofclare,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@auragomez4579,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@MythicalFantage,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@totetofe2730,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@armysarmy2740,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@mikeetirol6711,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@jeonjk1405,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@adouanihabiba6691,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@wintersnow3423,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@amyrose646,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@samimoha2079,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@furyrasya23,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@misskoreajisookim2843,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kokochen5754,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@impressivefan,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@velf-k3f,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@monnar7131,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@AYAyoungmin,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@daniagonza4060,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@elliekim1326,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@indiankpopper4759,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@shawnssexymuffins8636,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@AngelOf2PM66,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@444llenluu,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@leafy5600,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@umm.........1873,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@k.m4411,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@Midori5017,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@scarlet2324,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@graceluckey1444,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@martinacosta1996,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@dedeblack9868,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@sree5591,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@drakaina8513,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@myjinster,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@anniekoehler3132,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@michellenathalia2488,0.000630119722747322,0.0,0.0,0.00034091221465998257
@neooen1150,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@TYLabelsLoveARMY,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kaarthieklamrod774,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@cyp_-pc8qu,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@nicoleabad9633,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@patchcipriano6849,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@belbel4611,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@KookieTae9795,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kim-sunny1593,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@twicespethamster3460,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@이승미-m5t,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@siruchan4965,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@bunbun6898,0.0005040957781978576,0.0001260239445494644,6.353614547490013e-08,0.00034091221465998257
@marianna8062,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@janleekpop6814,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@danielarosasmontesinos5919,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@deshawall6389,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@tvisharaghuram4863,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@지인-j1s,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@majocastillo5074,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@jismayani6596,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@putudithaangelineswastyp4473,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kekkring,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@afrozabegum7789,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@bts-taeyeonstan2928,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@hobisbutter9422,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@uwu-sr2ef,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@simi323,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@jimenasampayo9194,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@Nnadelle,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@trituc9409,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@ieseii,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@soulfeelinga7966,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@letsdreami6990,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kimnayeli1221,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@nguyenbao9533,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@CrazyBoy-dd1eg,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kodyfarted,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@keepcalmandstanot7.724,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@sarletcross5281,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@Julia-wl8ef,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@xxgalaxysatterlee_amaraxdx1628,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@taekookdionx-1454,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@sarxta2261,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@meowyoem,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@borahae8106,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@addamblakk5754,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@oscarloo2,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@ahgaseteumecaratblink,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@blingbling4930,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@itsdorothy5141,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kiaradeiros5606,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@abby61,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@sisibenzo8232,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@btsnochu3878,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@kimjennie6283,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@blackpinkofficial4236,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@crazyunacorns5282,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@Mimipancho1722,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@thalia3346,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@quynhanhhuynh7550,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@anordinaryasian3183,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@todiefor17,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@sovereignawold7700,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@gyugeoms,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@maryjung7322,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@rafialvi5828,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@okayimdone5957,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@user-ps9bj8iz1i,0.000630119722747322,0.0,0.0,0.00034091221465998257
@foreverblink1825,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@santiagocalderon8908,0.000630119722747322,0.0,0.0,0.00034091221465998257
@priscilaportuguez4983,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@silentgamer88,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@aymanereal9725,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@victoriav8532,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@darling7088,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@tharshprabaharan7235,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@teamworkmakesthedreamwork9468,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@umaarmyqualquer8056,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@vanny6381,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@safia9842,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@MariaGarcia-un3lp,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@duien670,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@SP123526,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@GatimeteNdryshmeAL,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@sheyseu0301,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@Sp1rit19,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@jungkookonut8261,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@anifa5680,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@dibakarsengupta4947,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@rayden_anims,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@FDSKKKKKKKKJKJ,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@someoneplsfindjiminsjams1944,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@Uvkp-v4r,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@cristinafabbro3542,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@jennifergablah5384,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@sikeziato2133,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@TheAlexgallardo2000,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@multimillionaire2744,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@sun_htwt,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@viralvideoentertainment3161,0.0005040957781978576,0.0,0.0,0.00034091221465998257
@cacapolice,0.0005040957781978576,0.0,0.0,0.00034091221465998257
